"name","url","cover","rate","category","language","showtime","length","othername","id","label"
"所罗门的伪证后篇：审判","http://movie.douban.com/subject/25945408/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2232007307.jpg","5.9","惊悚","日语","2015.0","","Soromon no gishou 2","a479c0a71436a357900e752a37f0b905","Movie"
"命中注定","http://movie.douban.com/subject/25881780/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2253231009.jpg","5.7","喜剧;爱情","汉语普通话;意大利语;英语","2015.0","113.0","Only You","1d1c9da2a6323547a8bf9dc86ad35207","Movie"
"何以笙箫默","http://movie.douban.com/subject/26259634/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2239863767.jpg","3.6","爱情","汉语普通话","2015.0","107.0","何以笙箫默电影版;You Are My Sunshine","1fafdd138ecb140c51581ca200e20bd3","Movie"
"许三观","http://movie.douban.com/subject/11540651/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2216003356.jpg","7.1","剧情;家庭","韩语","2015.0","124.0","许三观卖血记;허삼관 매혈기;Chronicle of a Blood Merchant","16a47a82463ef397aca9b3aad95e7869","Movie"
"午夜邂逅","http://movie.douban.com/subject/24883815/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2258799735.jpg","6.7","剧情;喜剧;爱情","英语","2014.0","95.0","30 Train;Centricity;爱在各奔东西前(豆友译名)","873583ec76da2004ad6ee5f70433a77b","Movie"
"贵族大盗","http://movie.douban.com/subject/24872023/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2233840624.jpg","5.2","喜剧;动作","英语","2015.0","107.0","神鬼大盗(台);华丽怪盗(港);摩迪凯;莫迪凯","8ec5e169c0948075dcc205fc04e8aeb1","Movie"
"智取威虎山","http://movie.douban.com/subject/10807909/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2215164906.jpg","7.7","动作;战争;冒险","汉语普通话;英语","2014.0","141.0","智取威虎山3D;林海雪原3D;The Taking of Tiger Mountain;Tracks in The Snowy Forest","4423aa26e0f13d8e983edac2683df026","Movie"
"木星上行","http://movie.douban.com/subject/5154799/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2230222544.jpg","5.4","动作;科幻;冒险","英语;俄语","2015.0","126.0","木升战纪(港);朱比特崛起(台);朱庇特上升","ea6e18f85967cf6d297d9a7873f91f78","Movie"
"我是女王","http://movie.douban.com/subject/25780584/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2232301298.jpg","4.1","剧情;爱情","汉语普通话;英语","2015.0","106.0","The Queens","1d46dcd870a8d08a5608acba115aec79","Movie"
"爱的那点性事","http://movie.douban.com/subject/25947154/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2194250745.jpg","7.3","喜剧;爱情","英语","2014.0","95.0","爱爱小确性(台)","e5950277cdcfdedfec7e414604f04fd0","Movie"
"西部慢调","http://movie.douban.com/subject/25731554/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2231094082.jpg","7.4","动作;西部","英语","2015.0","84.0","西部緩慢之死(台)","1167ffad99f3ef58bc0da3dd47145735","Movie"
"暴走神探","http://movie.douban.com/subject/25746414/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2219749857.jpg","5.3","喜剧;动作;爱情;悬疑","汉语普通话;英语;上海话","2015.0","123.0","包打探：铁血兵团;包打探手记;The Unbearable Lightness of Inspector Fan;Shanghai Noir","ea30f6ad2c2908f0de596d992c393a45","Movie"
"客人","http://movie.douban.com/subject/25890082/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2250420724.jpg","6.2","恐怖;奇幻","韩语","2015.0","107.0","The Guest;The Piper","d6439261ca5e3012a2610223a099318d","Movie"
"完美音调2","http://movie.douban.com/subject/24713882/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2240344743.jpg","6.6","喜剧;音乐","英语","2015.0","115.0","完美巨声帮(港);歌喉赞2(台)","63b4ca3271421fdced618ef82e34f3b4","Movie"
"饥饿游戏3：嘲笑鸟(上)","http://movie.douban.com/subject/6533054/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2222078042.jpg","5.7","动作;科幻;冒险","英语","2015.0","123.0","饥饿游戏：自由幻梦I(台);饥饿游戏终极篇：自由幻梦1(港);饥饿游戏3：自由幻梦(上);饥饿游戏：自由梦幻(上);饥饿游戏 第三部(上);嘲笑鸟(上);Seashore","464c6fbcc76964af939c0af60bf5e5da","Movie"
"二十","http://movie.douban.com/subject/25862355/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2229383316.jpg","7.0","剧情;喜剧","韩语","2015.0","115.0","二十行不行(台);二十岁;20;Twenty","7b3f721d01f46ced7cd43345789213f5","Movie"
"失孤","http://movie.douban.com/subject/25835293/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2231791943.jpg","6.3","剧情","汉语普通话","2015.0","108.0","Lost and Love","1bbe1b446cb4d50ba024010755400a24","Movie"
"坚不可摧","http://movie.douban.com/subject/10548265/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2222056402.jpg","6.7","剧情;传记;战争;运动","英语;日语;意大利语","2015.0","138.0","永不屈服(台);非凡生命历(港)","0ad57988669faf743d5193116a4cd801","Movie"
"测试","http://movie.douban.com/subject/26184109/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2208893760.jpg","8.3","剧情","无对白","2014.0","96.0","无人知晓的测试(台);试验;Ispytanie;Test","9b1899cd6e7ce57f9e6e0384cc89337f","Movie"
"七日地狱","http://movie.douban.com/subject/25938856/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2254288249.jpg","7.2","喜剧","英语","2015.0","43.0","七天地狱","4a0a93c5aa4efec0ece4947802782aeb","Movie"
"明星伙伴","http://movie.douban.com/subject/4911596/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2242799774.jpg","6.2","喜剧","英语","2015.0","104.0","色欲荷里活(港);明星伙伴大电影;明星伙伴电影版","bc746e4efe8aae175f26ef56e5a8d0d9","Movie"
"钟馗伏魔：雪妖魔灵","http://movie.douban.com/subject/25713420/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2224452276.jpg","4.2","动作;爱情;奇幻","汉语普通话","2015.0","118.0","Snow Girl and the Dark Crystal","ae52ed0aec3aacda53cf2320a88b8899","Movie"
"太平轮(上)","http://movie.douban.com/subject/3078390/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2212075889.jpg","5.7","剧情;爱情;战争","汉语普通话;日语;闽南语;上海话","2014.0","129.0","Part 1","3ca29a033509e7ed22467772be875d1e","Movie"
"少数意见","http://movie.douban.com/subject/23712710/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2252438066.jpg","7.1","剧情","韩语","2015.0","127.0","Minority Opinion","7bfb64a7422bea45c9ee87858769482d","Movie"
"爱情限时恋未尽","http://movie.douban.com/subject/23769147/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2255650112.jpg","7.7","剧情;喜剧;爱情","英语;法语","2015.0","95.0","","fb5a9bfb5ab35c396a34c90d2b07fa7c","Movie"
"十万个冷笑话","http://movie.douban.com/subject/25805054/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2217523448.jpg","6.3","喜剧;动画;奇幻","汉语普通话","2014.0","100.0","十万个冷笑话电影版;One Hundred Thousand Bad Jokes;100000 Ways To LMAO","6a3a9c80f61f9343c26409ddfe8e3030","Movie"
"海绵宝宝历险记：海绵出水","http://movie.douban.com/subject/11808948/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2186978440.jpg","7.2","喜剧;动画;冒险","英语","2015.0","92.0","海绵宝宝：海陆大出击(台);海绵宝宝历险记2;海绵宝宝3D;SpongeBob SquarePants 2;The SpongeBob SquarePants Movie 2","e29457a1750cb760b49f6f0b46033d7f","Movie"
"狂怒","http://movie.douban.com/subject/23331914/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2209858994.jpg","7.7","剧情;动作;战争","英语;德语;西班牙语","2014.0","132.0","战逆豪情(港);怒火特攻队(台);暴怒","dbd110fa337d4138e5c69c64cb4fb0bd","Movie"
"长寿商会","http://movie.douban.com/subject/25919385/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2231115344.jpg","7.7","喜剧;爱情;家庭","韩语","2015.0","111.0","Jangsu Mart;Salute D’Amour","587f99824cd6fd1992879efd3008c986","Movie"
"飓风营救3","http://movie.douban.com/subject/20277632/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2224368429.jpg","6.2","动作;惊悚;犯罪","英语;俄语","2015.0","109.0","即刻救援3(台);救参96小时3(港);Tak3n","ef7bba1a05ead2e5f8b4b4d68aa2ee71","Movie"
"要听神明的话","http://movie.douban.com/subject/25777512/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2207809849.jpg","6.4","惊悚;恐怖","日语","2014.0","117.0","诚如神之所说;如神明之言;Kamisama no iu tôri;As the Gods Will","6718fdbf415b11baea63bab5ee1b616c","Movie"
"缄默的迷宫","http://movie.douban.com/subject/25957011/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2198957888.jpg","7.8","剧情","德语","2014.0","122.0","Labyrinth Of Lies","56bd263e8574438d2a2af8af525f0fab","Movie"
"通灵之六世古宅","http://movie.douban.com/subject/25905746/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2256870906.jpg","4.1","惊悚;恐怖","汉语普通话","2015.0","87.0","六世古宅;替身;死亡替身;3D通灵;The Strange House;Psychic","e80890b4ccdec474431caf146e71b846","Movie"
"北京纽约","http://movie.douban.com/subject/24743709/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2230505723.jpg","4.0","剧情;爱情","汉语普通话;英语","2015.0","107.0","北京，纽约;北京·纽约;Beijing & New York;An Autumn Wind","dfdefef4e39bb34551f3d68b51ce1271","Movie"
"我们假期做了什么","http://movie.douban.com/subject/24695390/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2187153902.jpg","7.8","剧情;喜剧","英语","2014.0","95.0","探亲之夏","c3ad456da4f563560fef054e1834b681","Movie"
"伸冤人","http://movie.douban.com/subject/3012013/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2201052935.jpg","7.3","动作;惊悚;犯罪","英语;俄语","2014.0","131.0","叛谍裁判(港);私刑教育(台)","ab84dc7f195d2bb3165551a657cce12e","Movie"
"焦点","http://movie.douban.com/subject/20277433/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2228702598.jpg","6.6","剧情;喜剧;犯罪","英语","2015.0","105.0","决胜焦点(台);千骗万化 (港)","720e269886d4bc74bf3399fbe83b3ed3","Movie"
"新女友","http://movie.douban.com/subject/25755608/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2199678535.jpg","7.5","剧情;悬疑;同性","法语","2014.0","107.0","女朋友的女朋友(台);The New Girlfriend","76f3f3f4a7b54ca7415ff44f3e5b5e19","Movie"
"鬼牌游戏","http://movie.douban.com/subject/25806476/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2218801779.jpg","5.7","动作;悬疑;惊悚;历史","日语","2015.0","108.0","小丑游戏;Joker Game","b55ba3d9d7e1874cd14651739f994b96","Movie"
"大眼睛","http://movie.douban.com/subject/3006769/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2206810559.jpg","6.8","剧情;传记","英语;法语;意大利语","2014.0","106.0","大眼睛奇缘(港)","cc0d9b353e5cb9baefaa1097b315052b","Movie"
"小混乱","http://movie.douban.com/subject/21349301/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2238540172.jpg","6.2","剧情;喜剧;爱情","英语","2014.0","116.0","美人情园(台);凡尔赛的小风波(港)","70156f2111a8253fba38bdd79e548a31","Movie"
"麦兜我和我妈妈","http://movie.douban.com/subject/25884416/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2200039289.jpg","8.2","喜剧;动画;家庭","汉语普通话;粤语","2014.0","81.0","Me & My Mum","45bf7abd8bb9bae83423d4306fe4dd68","Movie"
"珍妮的婚礼","http://movie.douban.com/subject/25761564/","http://img4.douban.com/view/photo/photo/public/p2254715228.jpg","6.7","喜剧;爱情;同性;家庭","英语","2015.0","94.0","","8195ad85741192aca9539f11d6262a87","Movie"
"咱们结婚吧","http://movie.douban.com/subject/26140241/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2232079769.jpg","6.0","喜剧;爱情","汉语普通话;意大利语","2015.0","127.0","咱们结婚吧电影版;Let's Get Married","aa4a35a7c429f972d61f7b15fb6bf108","Movie"
"冲上云霄","http://movie.douban.com/subject/7003416/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2223365653.jpg","4.4","剧情;爱情","汉语普通话;粤语","2015.0","100.0","冲上云霄电影版;Triumph in the Skies","e7e0f8c5f26b175b05dfa79e3e0851e0","Movie"
"匆匆那年","http://movie.douban.com/subject/25779218/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2212273919.jpg","5.3","爱情","汉语普通话","2014.0","119.0","Fleet of Time","a2165fbfdf3a5ab81a4c00f8d521a757","Movie"
"塞尔玛","http://movie.douban.com/subject/3089638/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2220218254.jpg","7.1","剧情;传记;历史","英语","2014.0","128.0","塞尔玛游行;逐梦大道(台);马丁·路德·金-梦想之路(港)","98f02b6c6ddb7072bf570d684c1d27c2","Movie"
"法老与众神","http://movie.douban.com/subject/10793610/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2210708091.jpg","6.4","剧情;动作;冒险","英语;阿拉伯语;希伯来语","2014.0","151.0","出埃及记：天地王者(台);出埃及记：神王帝国(港);出埃及记：诸神与国王;摩西;Moses","f7680e75b98d4a3953891311227c658b","Movie"
"魔法黑森林","http://movie.douban.com/subject/10546762/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2213538065.jpg","5.7","音乐;奇幻;冒险","英语","2014.0","125.0","拜访森林;走进森林","455d42d15b1ebbfb36ef3f417010111e","Movie"
"1944","http://movie.douban.com/subject/26356488/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2235658882.jpg","8.0","剧情;战争","爱沙尼亚语;德语;俄语","2015.0","100.0","","ef2556d5a6e941cd4908607e655c0865","Movie"
"烈性摔跤","http://movie.douban.com/subject/25919529/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2192536407.jpg","4.3","喜剧","韩语","2014.0","85.0","扭斗;Wrestling","31128e3d8f8976888203fe3d4d4fc843","Movie"
"再见我们的十年","http://movie.douban.com/subject/26383523/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2248688316.jpg","4.3","喜剧;爱情","汉语普通话","2015.0","92.0","再见我们的时间;爱情调味包;Gone with the time","cb1ce421910e36f47af06e8f8fc66bb4","Movie"
"法国战恋曲","http://movie.douban.com/subject/3319744/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2219150117.jpg","6.6","剧情;爱情;战争","英语;法语;德语","2014.0","","法兰西组曲","c9ac73bf24f6100975e25b1c227e05d0","Movie"
"微爱之渐入佳境","http://movie.douban.com/subject/24751757/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2213796763.jpg","4.8","喜剧;爱情","汉语普通话","2014.0","98.0","微时代的爱情;微信时代的文艺爱情;Love on the Cloud;Literary Love in the Age of WebChat","5c087bc38f7cc78f5174f300f37a34e6","Movie"
"真幌站前狂想曲","http://movie.douban.com/subject/25798854/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2194199028.jpg","7.5","剧情","日语","2014.0","124.0","真幌站前狂骚曲","f7d90234c101284cbb100f7f36f6bb26","Movie"
"青春之旅 真人版","http://movie.douban.com/subject/25845383/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2192701612.jpg","6.4","爱情","日语","2014.0","121.0","闪烁的青春 真人版;Youth Ride;Ao Haru Ride","7e4b90875cca7adb2395dca7233cedfa","Movie"
"潜伏3","http://movie.douban.com/subject/25728008/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2233079790.jpg","5.9","恐怖","英语","2015.0","97.0","儿凶 第三回(港);阴儿房第3章：从灵开始(台)","4b13a07c23d78fe46c48fd79d3c010d6","Movie"
"布拉芙夫人","http://movie.douban.com/subject/10508874/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2196989429.jpg","5.7","爱情;惊悚;情色","韩语","2014.0","120.0","情欲诱惑(台);Scarlet Innocence","965e0a5b1a128b272c18dafada9aad56","Movie"
"花宵道中","http://movie.douban.com/subject/25838216/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2193982622.jpg","5.7","剧情;爱情","日语","2014.0","102.0","Hanayoi Dochu;A Courtesan With Flowered Skin","10df49d87b797f54ebe6e2fe316c7cab","Movie"
"移动迷宫","http://movie.douban.com/subject/21349345/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2201485029.jpg","6.7","动作;科幻","英语","2014.0","113.0","迷宫行者","480f818a7b2b7aa65f4d4759719db8b6","Movie"
"暗夜逐仇","http://movie.douban.com/subject/21977761/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2233767512.jpg","6.7","剧情;动作;悬疑;惊悚;犯罪","英语","2015.0","114.0","一夜狂逃(港);一夜狂奔(台);The All Nighter","115adc14fa61af8b81023f68082b45e6","Movie"
